date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
26/07/17 14:00;PT0101;Eurdep;air;38.76;-9.13;73.0;Portugal;Distrito de Lisboa;Lisboa;Lisboa;Lisboa;10.7;11.5
26/07/17 14:00;PT0102;Eurdep;air;37.95;-8.84;88.3;Portugal;Distrito de Setúbal;Sines;Sines;SINES;9.1;9.4
26/07/17 14:00;PT0103;Eurdep;air;37.04;-7.95;10.1;Portugal;Distrito de Faro;Faro;Faro;FARO;8.3;8.7
26/07/17 14:00;PT0104;Eurdep;air;38.02;-7.87;254.3;Portugal;Distrito de Beja;Beja;Beja;BEJA;5.9;6.2
26/07/17 14:00;PT0105;Eurdep;air;39.29;-7.42;537.7;Portugal;Distrito de Portalegre;Portalegre;Portalegre;PORTALEGRE;16.5;16.8
26/07/17 14:00;PT0106;Eurdep;air;39.84;-7.48;377.0;Portugal;Distrito de Castelo Branco;Castelo Branco;Castelo Branco;CASTELO BRANCO;18.3;18.6
26/07/17 14:00;PT0107;Eurdep;air;40.41;-7.56;0.0;Portugal;0;0;0;PENHAS DOURADAS;21.9;22.5
26/07/17 14:00;PT0108;Eurdep;air;41.8;-6.74;604.8;Portugal;Distrito de Braganza;Braganza;Bragança;BRAGANCA;8.0;8.7
26/07/17 14:00;PT0109;Eurdep;air;41.14;-8.6;29.0;Portugal;Distrito de Oporto;Vila Nova de Gaia;Vila Nova de Gaia;PORTO;18.0;19.1
26/07/17 14:00;PT0110;Eurdep;air;40.21;-8.41;127.9;Portugal;Distrito de Coímbra;Coímbra;Coímbra;COIMBRA;12.8;13.0
26/07/17 14:00;PT0111;Eurdep;air;37.74;-25.66;2.8;Portugal;;;;PONTA DELGADA;13.2;13.6
26/07/17 14:00;PT0112;Eurdep;air;32.64;-16.89;0.0;Portugal;;;;Funchal;6.9;7.2
26/07/17 14:00;PT0113;Eurdep;air;38.89;-7.15;257.1;Portugal;Distrito de Portalegre;Elvas;Elvas;ELVAS;15.5;16.0
